"Raw Data File","cells","tracer molecule","labelled positions","abundance","Parameter Value[injection]","Parameter Value[Replicate]","Factor Value[Incubation time]","Metabolite name","CHEBI identifier","atomic positions to the parent molecule/metabolite name","Empirical formula derivatized molecule/fragment","retention(min)","m/z monitored","signal intensity","isotopologue","isotologue abundance relative concentration"
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.211,"13C1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.117,"13C2"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.042,"13C3"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.027,"13C4"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.003,"13C5"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.001,"13C6"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.599,"13C0"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.211,"13C1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.117,"13C2"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.042,"13C3"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.027,"13C4"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.003,"13C5"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.001,"13C6"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.599,"13C0"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.211,"13C1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.117,"13C2"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.042,"13C3"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.027,"13C4"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.003,"13C5"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.001,"13C6"," "
"20120905 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.709,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.171,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.023,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 1_04.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 1_04.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.708,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 1_04.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 1_04.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.171,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 1_04.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 1_04.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 1_05.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 1_05.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.709,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 1_05.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 1_05.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.171,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 1_05.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 1_05.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.706,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.174,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.706,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.173,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.706,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.173,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.025,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.707,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.173,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.023,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.706,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.173,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.706,"13C0"," "
"20120905 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.094,"13C1"," "
"20120905 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.173,"13C2"," "
"20120905 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.025,"13C3"," "
"20120905 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 A549 Cold 1_02.CDF","A549"," "," ","0","2","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 A549 Cold 1_02.CDF","A549"," "," ","0","2","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.884,"13C0"," "
"20120905 A549 Cold 1_02.CDF","A549"," "," ","0","2","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.099,"13C1"," "
"20120905 A549 Cold 1_02.CDF","A549"," "," ","0","2","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.015,"13C2"," "
"20120905 A549 Cold 1_02.CDF","A549"," "," ","0","2","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.001,"13C3"," "
"20120905 A549 Cold 1_02.CDF","A549"," "," ","0","2","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.697,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
"20120905 NCI460 24h Glucosa_C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.184,"13C2"," "
"20120905 NCI460 24h Glucosa_C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.025,"13C3"," "
"20120905 NCI460 24h Glucosa_C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.698,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
"20120905 NCI460 24h Glucosa_C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.183,"13C2"," "
"20120905 NCI460 24h Glucosa_C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.025,"13C3"," "
"20120905 NCI460 24h Glucosa_C1C2 1_04.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","4","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 1_05.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 1_05.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.697,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 1_05.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
"20120905 NCI460 24h Glucosa_C1C2 1_05.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.184,"13C2"," "
"20120905 NCI460 24h Glucosa_C1C2 1_05.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 NCI460 24h Glucosa_C1C2 1_05.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","5","1","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.699,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
"20120905 NCI460 24h Glucosa_C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.183,"13C2"," "
"20120905 NCI460 24h Glucosa_C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.023,"13C3"," "
"20120905 NCI460 24h Glucosa_C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.699,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
"20120905 NCI460 24h Glucosa_C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.184,"13C2"," "
"20120905 NCI460 24h Glucosa_C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.022,"13C3"," "
"20120905 NCI460 24h Glucosa_C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.002,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.698,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
"20120905 NCI460 24h Glucosa_C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,330,0.183,"13C2"," "
"20120905 NCI460 24h Glucosa_C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,331,0.024,"13C3"," "
"20120905 NCI460 24h Glucosa_C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,332,0.003,"13C4"," "
"20120905 NCI460 24h Glucosa_C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,327,0,"13C-1"," "
"20120905 NCI460 24h Glucosa_C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,328,0.697,"13C0"," "
"20120905 NCI460 24h Glucosa_C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Lactate","CHEBI:","C1-C3","C10H13O3N1F7",5.33,329,0.092,"13C1"," "
